"","Adlercreutzia equolifaciens","Agathobaculum butyriciproducens","Akkermansia muciniphila","Alistipes finegoldii","Alistipes indistinctus","Alistipes inops","Alistipes onderdonkii","Alistipes putredinis","Alistipes shahii","Alistipes timonensis","Anaeromassilibacillus sp An250","Anaerostipes hadrus","Anaerotruncus colihominis","Asaccharobacter celatus","Bacteroides caccae","Bacteroides cellulosilyticus","Bacteroides clarus","Bacteroides dorei","Bacteroides eggerthii","Bacteroides faecis","Bacteroides finegoldii","Bacteroides fragilis","Bacteroides intestinalis","Bacteroides massiliensis","Bacteroides ovatus","Bacteroides plebeius","Bacteroides salyersiae","Bacteroides sp CAG 144","Bacteroides stercoris","Bacteroides thetaiotaomicron","Bacteroides uniformis","Bacteroides vulgatus","Bacteroides xylanisolvens","Barnesiella intestinihominis","Bifidobacterium adolescentis","Bifidobacterium longum","Bifidobacterium pseudocatenulatum","Bilophila wadsworthia","Blautia obeum","Blautia wexlerae","Butyricimonas synergistica","Butyricimonas virosa","Butyrivibrio crossotus","Clostridium asparagiforme","Clostridium bolteae","Clostridium citroniae","Clostridium innocuum","Clostridium lavalense","Clostridium leptum","Clostridium sp CAG 167","Clostridium sp CAG 242","Clostridium sp CAG 253","Clostridium sp CAG 58","Clostridium symbiosum","Collinsella aerofaciens","Collinsella stercoris","Coprobacter fastidiosus","Coprobacter secundus","Coprococcus catus","Coprococcus comes","Desulfovibrio piger","Dialister invisus","Dielma fastidiosa","Dorea formicigenerans","Dorea longicatena","Dorea sp CAG 317","Eggerthella lenta","Eisenbergiella massiliensis","Eisenbergiella tayi","Escherichia coli","Eubacterium eligens","Eubacterium hallii","Eubacterium ramulus","Eubacterium rectale","Eubacterium siraeum","Eubacterium sp CAG 180","Eubacterium sp CAG 251","Eubacterium sp CAG 38","Eubacterium ventriosum","Faecalibacterium prausnitzii","Firmicutes bacterium CAG 110","Firmicutes bacterium CAG 145","Firmicutes bacterium CAG 83","Flavonifractor plautii","Fusicatenibacter saccharivorans","Gemmiger formicilis","Gordonibacter pamelaeae","Haemophilus parainfluenzae","Harryflintia acetispora","Hungatella hathewayi","Intestinimonas butyriciproducens","Lachnospira pectinoschiza","Lactobacillus rogosae","Lawsonibacter asaccharolyticus","Methanobrevibacter smithii","Odoribacter splanchnicus","Oscillibacter sp 57 20","Oscillibacter sp CAG 241","Parabacteroides distasonis","Parabacteroides goldsteinii","Parabacteroides johnsonii","Parabacteroides merdae","Paraprevotella clara","Paraprevotella xylaniphila","Parasutterella excrementihominis","Phascolarctobacterium faecium","Proteobacteria bacterium CAG 139","Roseburia faecis","Roseburia hominis","Roseburia intestinalis","Roseburia inulinivorans","Roseburia sp CAG 182","Roseburia sp CAG 303","Ruminococcaceae bacterium D5","Ruminococcus bicirculans","Ruminococcus bromii","Ruminococcus gnavus","Ruminococcus lactaris","Ruminococcus torques","Ruthenibacterium lactatiformans","Slackia isoflavoniconvertens","Streptococcus mitis","Streptococcus parasanguinis","Streptococcus salivarius","Streptococcus thermophilus","Turicimonas muris","Veillonella atypica","Veillonella dispar","Veillonella infantium","Veillonella parvula"
"3-Deoxyuridine",0.905462644587502,0.567776840314346,0.599939465084525,0.307194675952865,0.742668086247376,0.727249424390353,0.767238199728108,0.571644064735566,0.312635091014798,0.108463538696113,0.642854363989365,0.460934295599214,0.89434886102321,0.772939542336894,0.2965793596313,0.175386376656478,0.215959901949217,0.202677952861005,0.0953378184007267,0.864216043477429,0.855816468920331,0.37150751618289,0.196119146680719,0.61025702372387,0.931353753893004,0.612692532338455,0.666928405515491,0.962498104080893,0.613261427092126,0.75616965107162,0.640733029821194,0.334615125412814,0.975582852754375,0.478012062595959,0.617403982954859,0.262110745737503,0.126197115862384,0.410126411053073,0.0282573221899007,0.815532745556227,0.0927932524349373,0.160466579022867,0.776108328121041,0.795980270380357,0.458215569483422,0.175329105610402,0.557437525436588,0.655022045860545,0.775328818886831,0.800463856427004,0.614089555462414,0.216950688952396,0.920940805744478,0.554331746968353,0.784995185508976,0.281128741149363,0.219578673431112,0.962804906495474,0.0887629244226389,0.916563608617442,0.760987207832139,0.386238454629903,0.561146920891773,0.634246872103392,0.542259399365842,0.34118615408319,0.486160015820348,0.377962593191068,0.599558308080891,0.843863884981072,0.102891024943172,0.821576861968926,0.747416741277114,0.391781891899167,0.258848588890804,0.469290647461178,0.91749768843626,0.162859930605227,0.0450904614585661,0.141671330417039,0.861188024291565,0.527798855133071,0.896458257354378,0.0963503506009995,0.322201342443052,0.063776996625273,0.421730090864089,0.293804378778388,0.906174360448804,0.79470042434383,0.949527978578752,0.718647947753939,0.427770952799269,0.299045758192666,0.106896398406904,0.265356005506995,0.83521185005991,0.798269340827984,0.932729806138441,0.612743683024822,0.668279566583868,0.927086253435509,0.903077463946575,0.842078712009462,0.972179798939241,0.59213268088115,0.805494272764256,0.665021037669606,0.0472934132700591,0.521284770007943,0.422452418144211,0.513242300128646,0.939912693559482,0.379770166774052,0.175168371466491,0.394180008767583,0.873369863211444,0.691015058830818,0.142590900950731,0.995120567688987,0.0494443555129485,0.0408289485772273,0.0988668956886318,0.0473138947167451,0.401487530672449,0.829043595886539,0.127646093899098,0.0888287997972168,0.0309833279006679,0.272397890691281
"3-Hydroxyglutaric acid",0.0882083805669487,0.923979465884865,0.196292451239565,0.742458328297992,0.29561301970929,0.026918076500057,0.400542201544642,0.124403400375923,0.0329507255843748,0.00172387589429679,0.401009774731587,0.246465782709733,0.120736053920422,0.160723954871286,0.871619478621852,0.3571157776296,0.840537250985299,0.56793337040868,0.550216123204795,0.904725063452358,0.557740509602726,0.260084853042832,0.331889365410823,0.459498354961018,0.261313601812562,0.632392107477378,0.362902052910855,0.996589542210561,0.474548239462484,0.887815505259595,0.784006430707116,0.17365659092923,0.170990753776295,0.666362217630262,0.911502556683727,0.448943771633005,0.281839025127383,0.185761391909321,0.60940647920599,0.713898281818373,0.680072665839338,0.336915423561399,0.250550645993126,0.744602225477494,0.292748469698283,0.891696269360779,0.00293764778572658,0.087239545032656,0.399531449211958,0.343760505135264,0.598672847938739,0.301343593663823,0.796387972400246,0.0473752590065457,0.276122866006001,0.177384618959337,0.505895121817592,0.453016188748491,0.356890711875745,0.805870799273859,0.691838312048681,0.732700908361007,0.0688520039240994,0.868701197029423,0.592290368541822,0.141722965959997,0.421465261703663,0.493305128907374,0.0257485516264839,0.32410096721788,0.0180882800103093,0.158274462184424,0.644899947970591,0.0249511751861802,0.679322411647243,0.906167796792881,0.602747954451415,0.0250341381306423,0.0998890587223098,0.240342046246813,0.956934213736945,0.116980813262935,0.580622000203304,0.0862766339088195,0.851527526000706,0.176083650574532,0.331635933593825,0.00483774259102998,0.928184906226761,0.80110488722404,0.094839570711192,0.452578750997757,0.159884928714751,0.865809690307603,0.431077526824361,0.815227378985111,0.509057063189688,0.381198728239106,0.425950526391223,0.897174125829406,0.676972486611901,0.342543911399958,0.732072958745319,0.328421887635796,0.530674451712883,0.922684578783853,0.558424581121277,0.0114594622492725,0.419924017117987,0.0044479571006899,0.648664346280539,0.144799094484864,0.172001909998454,0.108431299517241,0.286450878621054,0.754816616968266,0.391537902294971,0.553587123272295,0.915014716582779,0.064163189243807,0.0256288001993361,0.74700127922945,0.395832009713185,0.125968777480019,0.670752129463889,0.350293443932084,0.185485726740838,0.507288651584718,0.0246187144631542,0.183151887860081
"3-Hydroxyphenylacetic acid",0.37362314174827,0.538100571673695,0.609427659312602,0.143380252314162,0.169115507849849,0.573450674375591,0.763115835709176,0.50884609551794,0.85137870196953,0.692413130084698,0.174719708543296,0.386306224361552,0.719416899094429,0.710959943120871,0.227386422040947,0.591016762049603,0.161192925605857,0.4942090217736,0.335137595249599,0.216718278682035,0.11672950513447,0.339540036542372,0.198411234816728,0.0551625515695937,0.711750557062669,0.532051082642788,0.11420529104709,0.860854245422897,0.962661824241061,0.0886401674924802,0.182844265112973,0.945296901986003,0.708580828477586,0.607612443267463,0.908113008365901,0.303232718497855,0.261839401226131,0.596362884934402,0.818080426269087,0.398073850596129,0.62281866367356,0.613571619865042,0.153570306367028,0.558321873777353,0.897622223553799,0.893905151458124,0.312528393131097,0.255012472922197,0.353311656125408,0.189348406687739,0.923507953615957,0.158844638533894,0.0378315044192674,0.826267496173184,0.0681998790598404,0.832104527722012,0.548726527821718,0.0777644928217556,0.934445007013397,0.508521497632743,0.967624439547848,0.704977256454009,0.23962649836589,0.161634828645363,0.208626535528601,0.383791061428663,0.769233315801733,0.818979399169967,0.456863340689198,0.475179083690685,0.875535803622569,0.768117023576507,0.182388718475187,0.366174970451304,0.748446339486198,0.348778205338372,0.478721068921784,0.249620479978157,0.516167302679625,0.0806380776974096,0.0671380391710881,0.0433732250184817,0.795535553968691,0.930277199388042,0.815227378985111,0.510902583448265,0.0579581907526392,0.364406958468618,0.980641887582569,0.147440044608611,0.857149136600683,0.482085921532698,0.0986924292696023,0.448975374214163,0.568572149546085,0.711603065961221,0.545528347487674,0.844840010883429,0.763326411833436,0.111388356058447,0.8636091851513,0.726998741714601,0.944527348357306,0.827182965421064,0.70872202102195,0.619389513988876,0.761715798661292,0.983097578100786,0.424582287227548,0.814904930812582,0.945393735641429,0.843028987277851,0.112965622847215,0.395841929370102,0.0934785667444729,0.220286429769728,0.405997057829679,0.994230550384943,0.867497200287325,0.53897667960529,0.975846121670261,0.369446163744763,0.105499905445763,0.0577681450897314,0.494457817331982,0.210836919972149,0.422623210292408,0.104445729021993,0.683453691908661,0.970449093538246
"3-Hydroxypropanoic acid",0.109101201022183,0.87073375980144,0.0369909971671378,0.901991167056329,0.0644784394198967,0.319738793847125,0.53256091560313,0.557480869518579,0.0330612784696434,0.368507009587056,0.580960804786137,0.503314419313813,0.169733440479352,0.0769315973509466,0.00123482993130297,0.816163029582034,0.966079691475592,0.670074030751862,0.718506014944007,0.611364607425394,0.295945316575211,0.178430972059388,0.867093483339415,0.522110512271994,0.13043670445554,0.0522467057823972,0.741744755876002,0.237613226918217,0.575234494125357,0.879098233377065,0.892966990590659,0.967260019054744,0.753804599240563,0.0608840665638852,0.653119252459239,0.609594310045451,0.68694092135956,0.0401855346881934,0.2966391360921,0.992921242329245,0.96744121850067,0.581891255553955,0.0229478670165624,0.833311826825996,0.264215692944344,0.317160399914445,0.0330209858033319,0.134464560259871,0.0889517615199575,0.92015933643238,0.59675765554724,0.98478950697329,0.320416734445051,0.0489496528753288,0.359332432135235,0.302773264254741,0.951734277420501,0.679367473276438,0.832168704994194,0.395554875049395,0.185612678979833,0.713602563577589,0.946539432892746,0.704018106578727,0.709775961871839,0.225049063259472,0.7899254427098,0.0863060120367538,0.0990937721660405,0.102954575444022,0.399923539177372,0.252306503043592,0.697116361419186,0.0739839395555584,0.973574930531906,0.0985261973670135,0.419825944901743,0.996555678122257,0.273822406618754,0.495123647788814,0.779783982081123,0.35624529018228,0.700084358635182,0.181162940094093,0.696124268386684,0.765773860967713,0.464779385564814,0.468013513325895,0.357348576789216,0.0396817812633627,0.706597795086363,0.427489735724459,0.215220658040254,0.740793103511831,0.710159684640466,0.82379342197559,0.317376946966475,0.246200607344155,0.0534805268941825,0.825555567057058,0.554279085168105,0.746493176288449,0.822328560089548,0.128871715498618,0.700065341226464,0.586051782376311,0.926084736886863,0.18284126754423,0.784937274481204,0.421621579167414,0.802891745955748,0.142428532557842,0.783843434940652,0.58437465468241,0.497455351147796,0.664595074511075,0.207767220967747,0.594599775730356,0.977494595989716,0.0694244222140969,0.984743575692347,0.914421102986019,0.498100141935277,0.699661844653743,0.0545039717896498,0.344179953972839,0.913703845168401,0.974416431391561,0.595161258423506,0.888937574880108
"3-Indoleacetic acid",0.35779465774868,0.00456971984162813,0.616243829678733,0.0323166119735376,0.81868444851353,0.468076009136508,0.102233110185876,0.998046337664967,0.277435064898141,0.208412998236646,0.2543223300344,0.611630012489772,0.169521092962254,0.641679099357602,0.806035076923136,0.395602333022957,0.302970449649319,0.160742055589985,0.992371453541973,0.562047837403329,0.387081663164037,0.952968942360495,0.966951548377894,0.168251017470144,0.123683559890386,0.445706996338423,0.904800822500869,0.449240884628118,0.748882777296562,0.574297595485279,0.202739848419835,0.913160791374779,0.0657044640161399,0.0359668453540416,0.146303919324041,0.284874991704087,0.508943800189981,0.998047327611114,0.0695397354156537,0.552112287629684,0.601011744288054,0.600640219655954,0.311392134546305,0.508407762469083,0.411895617197246,0.382245796327942,0.388554808305477,0.568572149546085,0.612604542119104,0.500401396280015,0.808109229564352,0.570038310400508,0.857037980045268,0.514658379222712,0.859579936546511,0.91749768843626,0.0242366814434514,0.919150965129151,0.987074233619856,0.286884528349938,0.331007532389974,0.733863634401241,0.722377107409272,0.624636623613592,0.589741307366796,0.145276664079861,0.934423549479184,0.316494912305375,0.226917263530494,0.531294340905635,0.957388663173797,0.0885072189446312,0.819658846504375,0.103233344268072,0.252562158344873,0.625248538321447,0.13230541936867,0.629078597187793,0.741636360887793,0.384072150575777,0.171730882856846,0.711073026238455,0.421386469697349,0.832773772503255,0.798159608362451,0.939933583482018,0.56663436367289,0.0274758103637871,0.129101549276753,0.267297953576833,0.987621961371862,0.573190851698307,0.385381286997066,0.705841980247542,0.708970041809361,0.462897810882742,0.839060386007267,0.721295941303179,0.00973199564347316,0.453743338860928,0.0304984067375516,0.825923040257021,0.580960804786137,0.0321645255441283,0.563491556195336,0.779943415882644,0.78542715820378,0.154049419362928,0.452015672793169,0.142855614948247,0.821888079842694,0.549939671287767,0.889311543329546,0.168527184994372,0.42959177900088,0.206460419489025,0.223616987401988,0.445890111590151,0.621386500402196,0.0384956109543799,0.666615300945182,0.671997071299504,0.836278553936301,0.758547464141236,0.971585196822632,0.528836461481432,0.320674856053638,0.68980593834124,0.472555644403162,0.35227278644546
"3-Indolepropionic acid",0.281908555928443,0.0358385311468803,0.219804396568722,0.244411914077993,0.00566130488095151,0.953334111295048,0.832770938606146,0.00751466943124846,0.0731266938237793,0.950245751888459,0.434011846588309,0.274644838607945,0.452443383626969,0.1809236531886,0.0831047875248609,0.490665423899074,0.776143924678172,0.689329509601324,0.806057183759069,0.829593092198849,0.38174917259009,0.558080970836735,0.472224232213288,0.188465482804855,0.0154948688038927,0.402711689223223,0.970964776877303,0.168495239257824,0.900639175702273,0.816131583944837,0.279016587474271,0.2995221152566,0.0666586420400319,0.0688646369826074,0.825148084058508,0.159194107525719,0.295684872919896,0.760441927958381,0.130552206136245,0.675379040724448,0.595377902562966,0.796638930494392,0.8324817156229,0.957059242601875,0.28300063132716,0.918801522242274,0.19647265761255,0.520586073793391,0.12581909237624,0.533060703363218,0.642432889774555,0.812906823693297,0.280101307164743,0.876556176978392,0.703082408157496,0.878390384877128,0.421411715324998,0.532370863098065,0.947830651620796,0.491599721131957,0.482471603433303,0.264874646966065,0.656316784306071,0.863394566380956,0.380325885652915,0.74458973215666,0.788184975231176,0.939897480431104,0.0265152594078013,0.302700530873774,0.513007862571046,0.173734897374675,0.948826189523873,0.184878590969188,0.8887840533587,0.620578125675667,0.52319741718371,0.0939986942701387,0.594106497879485,0.249504099858311,0.104284186461459,0.470638270989333,0.358766001983378,0.857690831523247,0.266139781428221,0.957980746149791,0.88698941816312,0.0454739513657778,0.738452497203004,0.238000175772249,0.374937035323659,0.280385930285059,0.609959016731948,0.18890476921512,0.0628843437135074,0.0674375938300751,0.0785915652258726,0.114667944259158,0.0227435167375396,0.871000851439333,0.48733594522327,0.587274080628376,0.0713079560745631,0.861930360951902,0.661345732610601,0.378860882730371,0.364829231227461,0.290317286930343,0.815208999677304,0.737808746387527,0.765698333937348,0.624463197964515,0.468749184756466,0.00208080457266924,0.620031682779474,0.868798660367562,0.75219349743501,0.789696793717938,0.936938882723142,0.0104770275862145,0.663693674225542,0.929558930332796,0.638718710278347,0.310286716123352,0.123905155929671,0.317459781463586,0.142886933972091,0.0402318267826183,0.311367298276934,0.00951341527519611
"3-Isochromanone",0.839068380200712,0.447123370971236,0.384704859649693,0.189010198204409,0.177954308786205,0.317806025565831,0.626894092850064,0.897702874412105,0.193449498340502,0.260219255752686,0.38840140416847,0.406368631118498,0.977449387881416,0.699702063569422,0.535552628953827,0.431072377363263,0.366643260812396,0.183466047738813,0.779009024648096,0.0102181760510196,0.569660591981546,0.588172585808333,0.865839158284541,0.92144710854311,0.25440444055553,0.020235898473318,0.645551056939428,0.883309088334717,0.634525611712102,0.330661968273552,0.910403779021066,0.553869185130194,0.202720534926301,0.336950755740725,0.030498041792014,0.0634951272676947,0.61099120753852,0.670737591088882,0.588892699046118,0.834795885061944,0.548417231552197,0.462371053681609,0.151496723037465,0.902421277873994,0.133786679019077,0.702776397971906,0.653001514822494,0.0820440857214115,0.741941879711784,0.808164614815584,0.757469867250223,0.361972894647114,0.809196340151966,0.159094052680065,0.993629948750478,0.643507984641929,0.428630300385661,0.840169321862753,0.704523188399319,0.901991167056329,0.807522193203196,0.279729137035064,0.260767136679528,0.674166381589878,0.776485676329795,0.945846155602132,0.563766818698344,0.453331760307277,0.306992710077659,0.364887181860865,0.0615103080155341,0.807770700139012,0.500772482752638,0.346046137885134,0.516364811966001,0.21258286461655,0.00951105220897785,0.338607973756728,0.185736427928524,0.313132284520163,0.790698389313966,0.194244537601832,0.919925593832635,0.903084122966927,0.285206039980129,0.371779321005425,0.514011248414832,0.207191938811425,0.886971094636945,0.231308514367523,0.115769208746762,0.705173154962376,0.743770204857019,0.665214159520595,0.959330724692515,0.448696986863295,0.470022428538718,0.508468424776688,0.419495637126016,0.187617677383018,0.0984722040297366,0.691703166926558,0.567893064546624,0.100494673689862,0.736292014805614,0.15295579609508,0.556750796907688,0.393007996080295,0.0720758602988947,0.43903322813531,0.48348431925442,0.691225457061299,0.428388043302366,0.210100162094519,0.922059419483174,0.62987751535198,0.119887998572608,0.63547737358041,0.910149812852774,0.162815598769477,0.81968178208946,0.562950496290646,0.111450170753349,0.179991445049309,0.74511361167599,0.838185883486499,0.204811122545702,0.0494252121046361,0.264002984297385,0.00725195430271164
"3-Methyladipic acid",0.0518591584833581,0.0930001995628256,0.61396820790328,0.0684236264903719,0.0203666080717344,0.316521600720707,0.232762267935657,0.139190260534474,0.208155424782115,0.0368965330888638,0.566763145497322,0.478420098585995,0.172941626224109,0.122376534495246,0.0115152301807626,0.082778833613889,0.19475206794806,0.852221464354761,0.0153376796832889,0.254304542156484,0.244237117765674,0.0697356185935485,0.796200053120558,0.0351800473670276,0.198586736662687,0.782011814222459,0.171471977246504,0.0212143282601194,0.478617182473671,0.768345471269624,0.834290331665916,0.452347511033246,0.50016719315893,0.256736070399175,0.701232401475314,0.586890138406384,0.399127145073311,0.379769123843293,0.330192704298543,0.214308963956241,0.196669206674303,0.864601115474312,0.820328217456653,0.29688501190913,0.6640087203815,0.124524525025467,0.0253787491380995,0.0395622044343524,0.253944079658932,0.0625390009383606,0.710881187836957,0.61829972507027,0.860889534566223,0.881059258595476,0.390223684981977,0.694748103146226,0.0400919194998508,0.485358396548531,0.397226161865996,0.730883538052155,0.192843644327083,0.831576174855792,0.783377462137069,0.983395003676349,0.0282573221899007,0.821038560637105,0.641264564047553,0.665663502417138,0.00272249668228897,0.942376891535668,0.777439703614869,0.313161130074297,0.644899947970591,0.0329507255843748,0.0949230602175768,0.590045097590805,0.897286688194448,0.347239528283004,0.65727057326506,0.018083435601695,0.794866755540323,0.0540637192151929,0.529429506282328,0.368404817638622,0.560367621855904,0.141463489032647,0.208048149203876,0.00818681366414742,0.889710783477073,0.0179403073328444,0.0694059815482144,0.0865386038114075,0.278677285551431,0.682261419263458,0.203051604649723,0.164377134886593,0.0253062086065607,0.0457634663530344,0.331955011467223,0.587831868530195,0.317850471229273,0.961793314021914,0.607492666219177,0.995804020127811,0.384847749729914,0.998501320673751,0.16730091288875,0.0437446880660697,0.160336027721387,0.0341521236558648,0.03226320276701,0.922132742574856,0.228988754097132,0.0294777643335689,0.912887138652299,0.939877641372173,0.196690416929212,0.778828524181016,0.659279687446634,0.00250749394303584,0.883427828445527,0.360118870882014,0.116599816767502,0.10244493040756,0.486312791057242,0.495904396019371,0.00102579451925466,0.00663250572482355,0.0056639991716092,0.0012072817480091
"3-Methylglutaric acid",0.040259992420544,0.682505417485974,0.844766611872378,0.645870660631398,0.091175900094882,0.36341485289223,0.584707878539341,0.520000351801115,0.636878231050833,0.114624025545608,0.0727943687217358,0.861957031714822,0.0321645255441283,0.135685703191647,0.383431310030071,0.444045726322876,0.473156345510177,0.637018529096719,0.340046610024213,0.94207093388527,0.950444312299078,0.546092816720716,0.347492498203626,0.806225943316427,0.753522246213272,0.458833239387646,0.491099180737419,0.121926628741048,0.473736642722111,0.73014455488267,0.582967635560965,0.0399826054095493,0.786620674791174,0.323323548080743,0.525847499390177,0.592304796247491,0.655421950310766,0.580665662671288,0.712517214601975,0.696901372369082,0.365186745738801,0.700763849544737,0.669460933842975,0.581532014405166,0.585316101530981,0.205403411613093,0.0255381236803607,0.0734659139204952,0.0596605498801601,0.221801645926467,0.588172585808333,0.62321860526074,0.320112331133538,0.693830575016741,0.932456307840653,0.777784946786197,0.995889891283677,0.843390259142165,0.534595353965755,0.723966573241546,0.907015898636073,0.930629215343316,0.472097603604984,0.442323420030199,0.623249091806987,0.274691908096517,0.404158688414744,0.729960057567835,0.00166369153927848,0.904762088523781,0.241837433988509,0.0749225327771388,0.586918779451167,0.0285741690472829,0.914109492690182,0.543321851149615,0.640069552880706,0.022692687892556,0.793407296739678,0.271868592431303,0.896870865031014,0.782780725677682,0.584026998747114,0.479028433573961,0.624118573863186,0.700157702732739,0.915059867547972,0.00943783957821331,0.703993168058343,0.120688908511275,0.387647443896885,0.527734330928278,0.940432664175685,0.761270203620465,0.730485197236051,0.456889435661781,0.0521681530644034,0.273786511369235,0.605034354706173,0.852769116024608,0.473101911993581,0.925134283205409,0.94518673397522,0.600105761037858,0.423291589947439,0.72235766133503,0.730745560022183,0.00701152660029969,0.461368923446504,0.0191282865268803,0.322201342443052,0.225375586303888,0.129898769525672,0.0147319237027437,0.584707878539341,0.997924932676242,0.49892988510679,0.766231081084324,0.978472858958261,0.00890375661646159,0.39064427467044,0.878759918727728,0.939803265312497,0.802550349794255,0.818499711740476,0.506763813751661,0.0140906429894603,0.0839990266127251,0.0083494945968503,0.0210364978211128
"3-Methylhistidine",0.615179334153895,0.160460522022511,0.0976018334970692,0.0747090502987111,0.810413044518641,0.308883758318404,0.502892519541997,0.622026147454607,0.194319361196114,0.861012977149415,0.586684192214796,0.684967628823232,0.385258287627401,0.382426987366101,0.457205332038311,0.781600090982829,0.26688896191936,0.21631994566827,0.952982730892846,0.952280761322186,0.423557952825921,0.494064142899735,0.405997057829679,0.558918486628788,0.926463340938134,0.148282562407411,0.0298133051630773,0.284042806077602,0.53227338834963,0.762718855607122,0.631966395087657,0.787877963705164,0.935596287513821,0.0389045562856039,0.175961847552317,0.687495121558168,0.907015898636073,0.941957115478389,0.513245369914109,0.802258362837478,0.439820248125424,0.59635615864205,0.0365549344815923,0.0700118733673813,0.808438929081515,0.330432813249682,0.515327764171438,0.323854487222862,0.953272955249743,0.846273213528924,0.752247970503584,0.483418554610515,0.374117868383431,0.280776194068008,0.204370688852622,0.825887930600032,0.0450241232721604,0.752247970503584,0.487723731747671,0.490453627417782,0.545493611968277,0.719372407473375,0.716460720271797,0.901580519532323,0.45838757792377,0.693678037068872,0.0537799581896494,0.696265643488622,0.850408053417761,0.648739115464078,0.0672105773723035,0.448627324600673,0.679082587334671,0.381551967679687,0.543836852914208,0.687836230717888,0.621857608039241,0.931685634571637,0.0528652082825198,0.508486262637566,0.989767378227907,0.0669778055565606,0.656147275774846,0.18491921627038,0.668212098364915,0.456084347659623,0.00624488424179725,0.556694181882917,0.991703028928832,0.458808330840849,0.712156699440907,0.868030848543152,0.213752439919814,0.0973468230516801,0.201884472691985,0.242870593686223,0.45411437488966,0.611378700061182,0.214536134587606,0.457792908826204,0.0292212590718042,0.200547507231531,0.322257477796018,0.613966421916285,0.565990111233258,0.554804187622182,0.251916213018955,0.573254445959371,0.288012368992097,0.831129586086725,0.48348431925442,0.216672988574428,0.593008685562422,0.102208189337766,0.283962384266694,0.731167845638122,0.18439068553792,0.901634204367442,0.84053831914071,0.658838360301428,0.0237060683771442,0.453331760307277,0.956820970171164,0.54863982730783,0.60335141631971,0.205015743187394,0.475727188848728,0.767159603601571,0.848765400804607,0.273676065311784
"3-O-Methylguanosine",0.596331300539176,0.154632725068126,0.609636183553725,0.904413023471798,0.680218135082174,0.0813005591965354,0.584156237673981,0.18890476921512,0.107522436917678,0.159893364624096,0.580656063744508,0.800316793012044,0.317073660405605,0.60806774274207,0.391317052414584,0.878192465289489,0.670005422488385,0.943948032595995,0.851431014757267,0.240807557344056,0.730472066512262,0.4681660120661,0.465303842795493,0.610238883673992,0.139152482022894,0.452690192841875,0.810888003941203,0.767899143124747,0.971990661236965,0.555078765275036,0.978532853419191,0.127826160993927,0.00274540241516186,0.13145294730306,0.000284842459262524,0.00520353745705382,0.731435171372754,0.190419001277812,0.803829277687313,0.0133439821894652,0.947235512926715,0.774443077726377,0.685994159600365,0.482471603433303,0.616702301949924,0.351870950134558,0.337161357548124,0.347884356455098,0.163668671560095,0.567308275246779,0.927863502501094,0.0686548332041084,0.712472488748051,0.841285807197674,0.636419466725533,0.306584776775279,0.794403944754168,0.810760489167505,0.149387011558568,0.827774751895137,0.613017934879785,0.824656995459677,0.00282567281949575,0.438261736389459,0.829029694180479,0.888978573184247,0.080838046803549,0.889705235840446,0.705323853098028,0.92503026983513,0.0184724002635375,0.738735419041841,0.119137133442137,0.0869303188258765,0.920831854439869,0.0100497251890386,0.00183303076676067,0.25683289717524,0.187923177815685,0.151964252448388,0.314083726078699,0.192098856305503,0.189733501630619,0.738592066998532,0.220254702236517,0.329763297142354,0.70287811382687,0.166441462247059,0.899304370086909,0.123506345505128,0.0513265799504974,0.05409474879539,0.0311270494418687,0.806480617809296,0.440557184255569,0.335146285973344,0.423527444270923,0.650523906870137,0.996583695345896,0.835892553415079,0.151514148273116,0.466821793189184,0.510532089120594,0.752680058171191,0.423267916340236,0.800940372602631,0.335293819228277,0.154403751167935,0.464738522871153,0.492574306897684,0.735483761642914,0.429833731927806,0.728314099526465,0.481013233164928,0.681857246040446,0.836652524794524,0.681199381121763,0.11599205374035,0.444780289249243,0.279827337324762,0.393304536223182,0.944725565490133,0.358285964375893,0.439153359287747,0.309300893319134,0.323926868445091,0.674760893742918,0.636702766185036,0.724728405916865,0.385427879001411
