"","Adlercreutzia equolifaciens","Agathobaculum butyriciproducens","Akkermansia muciniphila","Alistipes finegoldii","Alistipes indistinctus","Alistipes inops","Alistipes onderdonkii","Alistipes putredinis","Alistipes shahii","Alistipes timonensis","Anaeromassilibacillus sp An250","Anaerostipes hadrus","Anaerotruncus colihominis","Asaccharobacter celatus","Bacteroides caccae","Bacteroides cellulosilyticus","Bacteroides clarus","Bacteroides dorei","Bacteroides eggerthii","Bacteroides faecis","Bacteroides finegoldii","Bacteroides fragilis","Bacteroides intestinalis","Bacteroides massiliensis","Bacteroides ovatus","Bacteroides plebeius","Bacteroides salyersiae","Bacteroides sp CAG 144","Bacteroides stercoris","Bacteroides thetaiotaomicron","Bacteroides uniformis","Bacteroides vulgatus","Bacteroides xylanisolvens","Barnesiella intestinihominis","Bifidobacterium adolescentis","Bifidobacterium longum","Bifidobacterium pseudocatenulatum","Bilophila wadsworthia","Blautia obeum","Blautia wexlerae","Butyricimonas synergistica","Butyricimonas virosa","Butyrivibrio crossotus","Clostridium asparagiforme","Clostridium bolteae","Clostridium citroniae","Clostridium innocuum","Clostridium lavalense","Clostridium leptum","Clostridium sp CAG 167","Clostridium sp CAG 242","Clostridium sp CAG 253","Clostridium sp CAG 58","Clostridium symbiosum","Collinsella aerofaciens","Collinsella stercoris","Coprobacter fastidiosus","Coprobacter secundus","Coprococcus catus","Coprococcus comes","Desulfovibrio piger","Dialister invisus","Dielma fastidiosa","Dorea formicigenerans","Dorea longicatena","Dorea sp CAG 317","Eggerthella lenta","Eisenbergiella massiliensis","Eisenbergiella tayi","Escherichia coli","Eubacterium eligens","Eubacterium hallii","Eubacterium ramulus","Eubacterium rectale","Eubacterium siraeum","Eubacterium sp CAG 180","Eubacterium sp CAG 251","Eubacterium sp CAG 38","Eubacterium ventriosum","Faecalibacterium prausnitzii","Firmicutes bacterium CAG 110","Firmicutes bacterium CAG 145","Firmicutes bacterium CAG 83","Flavonifractor plautii","Fusicatenibacter saccharivorans","Gemmiger formicilis","Gordonibacter pamelaeae","Haemophilus parainfluenzae","Harryflintia acetispora","Hungatella hathewayi","Intestinimonas butyriciproducens","Lachnospira pectinoschiza","Lactobacillus rogosae","Lawsonibacter asaccharolyticus","Methanobrevibacter smithii","Odoribacter splanchnicus","Oscillibacter sp 57 20","Oscillibacter sp CAG 241","Parabacteroides distasonis","Parabacteroides goldsteinii","Parabacteroides johnsonii","Parabacteroides merdae","Paraprevotella clara","Paraprevotella xylaniphila","Parasutterella excrementihominis","Phascolarctobacterium faecium","Proteobacteria bacterium CAG 139","Roseburia faecis","Roseburia hominis","Roseburia intestinalis","Roseburia inulinivorans","Roseburia sp CAG 182","Roseburia sp CAG 303","Ruminococcaceae bacterium D5","Ruminococcus bicirculans","Ruminococcus bromii","Ruminococcus gnavus","Ruminococcus lactaris","Ruminococcus torques","Ruthenibacterium lactatiformans","Slackia isoflavoniconvertens","Streptococcus mitis","Streptococcus parasanguinis","Streptococcus salivarius","Streptococcus thermophilus","Turicimonas muris","Veillonella atypica","Veillonella dispar","Veillonella infantium","Veillonella parvula"
"3-(Hydroxymethyl)phenol",0.325292579340211,0.228814418505943,-0.245095693893428,-0.218121280827327,0.0177741538091024,0.186727916713007,0.274730849686642,-0.168507517632428,-0.118755749047026,0.153485274548378,0.0722575530619207,-0.0102340705236772,0.127420506415974,0.218552592932932,0.0271024537538177,-0.00295912677762375,-0.0523469562145716,0.128213491204501,-0.0779455772402474,-0.150352268196378,-0.245047178531945,-0.122258891836777,-0.126216442333192,-0.23286070344166,0.266936278349981,0.136951001421886,-0.0263937294550482,0.0215799726117155,0.104718307182568,0.0256827682771397,-0.0981880762192059,-0.243016108555411,-0.0594792019544407,-0.190138707059363,0.235139155124375,-0.0459555161017026,0.315286989119329,0.150648179264377,-0.252353478365444,-0.0517152340691466,-0.150382992148532,-0.22992675947716,-0.0393037058189304,0.10015966321012,-0.0767633017344172,0.167859926004815,-0.090485332231785,-0.105114424806222,-0.0174801886490638,-0.0623169978494174,0.204899999782156,0.103853587638342,0.0439081890275372,-0.111555486834332,0.124378431155551,0.105905750463483,-0.109730818379336,0.255869584215501,0.0720967101998827,-0.0474573498034351,-0.358065654309689,-0.236093835319015,-0.0291619946366191,-0.236295568922923,0.0988966499651177,-0.317412211268209,0.113783023054725,-0.051639905455529,0.0789961330647534,-0.0439387675896281,-0.0667892352016323,-0.0879177826486715,0.0215051715183017,0.298105301788696,-0.0547038916294126,-0.00452677891105862,-0.0251905334228211,0.129642622475889,-0.178498754550233,0.0954550060564033,0.0100001122330932,0.146091849709331,-0.0859009974909139,-0.0473972086693973,0.0439315722465313,0.109111342710462,0.120057213345906,0.177148236076179,-0.0975420436382215,-0.173925438442213,-0.323267745881987,-0.00916644038914321,-0.0792505096682516,0.322018575487586,-0.122127926437342,-0.257111044945137,0.298406446228708,-0.00237228087925222,-0.116938342201046,0.123879884613748,-0.0485955930361616,-0.0771583402101049,-0.112293996124693,0.000870507302585646,0.352947162847969,0.155148153074206,0.148540314232485,0.00350684999541633,-0.0112365237781226,0.19053923136892,0.269966597192394,-0.19586321546291,0.228769880993956,-0.0575536287476749,-0.12043782201394,-0.0898661731731187,0.101289684129459,0.0112621882272018,-0.0108618822357864,-0.0571949183300835,-0.194666111686303,-0.0315577200006011,0.233959921648325,0.106609832522852,-0.108725326491812,0.11418923321758,-0.0807152170406622,0.038426104421098,-0.0972551552745797,0.0665087680492214
"3,4-Dihydroxybenzoic acid",0.137374122586356,-0.196396035610886,-0.0513695006539846,0.134043303539223,0.0112955490606094,0.0880276514275784,0.0444981951673595,-0.131509692625061,-0.0490375125042601,0.236085224383163,0.0285162234312029,0.0423505789809519,0.116527369074598,0.0733645453783102,-0.120341087090352,0.156183810140487,-0.0744067107987494,-0.0397054138067405,0.0857182689477458,-0.0259405105166716,0.0187261449085845,-0.13234859667807,-0.0435185057734709,0.133609345680305,-0.0989835176973169,-0.0559733744368792,0.203956979995661,0.0726334294466806,0.162926484427083,0.0745029399506879,0.0868421052631579,0.0415716750764611,0.136778185704031,0.0672200864152723,-0.114845714741992,-0.0359428307784978,-0.000822583368207775,0.148860778575329,-0.137449392712551,-0.0290540970646155,0.047700055152644,0.178644651652876,0.094089858563399,0.297226790379076,0.0695751755778066,0.254797708969962,0.0219555513956732,0.203350108796037,0.0297346279719123,0.203726480859459,0.119408853949682,-0.0143429662444206,-0.167300643600392,0.119090525553811,-0.306874111823163,-0.111565623891989,0.131194720549907,0.239498746990332,-0.189969525029631,-0.275082815810827,0.0426372379187697,-0.0473032389887977,-0.0406920971371614,-0.184802526462336,-0.109109311740891,0.0615566553875485,-0.106962547507518,-0.0886395313905192,0.115791874004981,-0.282582246786747,0.079691720327711,-0.13313075457413,-0.285083077667306,-0.0585613269162445,0.160907513757042,0.132984577534544,0.202822611756359,0.39644171523234,0.00549496490345423,-0.0961538461538462,0.0272601162686109,-0.00903342316107943,-0.159229937117006,-0.0244050664194928,-0.100202429149798,-0.249024473140947,-0.161102818275971,-0.076052876734962,-0.124496947001571,0.0592260025109598,-0.149856975281281,0.112757119692771,0.0430956732566405,0.17163129376491,0.149809159268676,-0.177732793522267,0.036864231899618,-0.165217795384076,0.0483903634134039,0.0836293091011238,-0.11382119879157,0.0236838913729039,-0.151081145294161,-0.0708303615943638,0.0304810165654246,0.0451821962424375,0.0628494288921104,-0.0847746740360241,-0.258211448278456,-0.374550653005969,0.19251012145749,-0.0900728788187513,-0.0590889052829251,0.0440405278825824,0.109906717003622,-0.0690877166460946,0.0456284939321847,0.0943316797270559,-0.233659084150523,0.0226732122361326,-0.227614972621245,-0.194490622274343,-0.0992814084319887,-0.171714011577942,-0.343829675757339,0.126983653648585,-0.0598709140035025,0.073949192338174,-0.171255016958382,-0.00966873573803215
"3,4-Dihydroxyphenylacetic acid",0.259544554464473,0.239331817490129,0.00596854279928653,-0.030724036724303,-0.125397303639787,0.0700597816635583,0.0893196656548066,-0.264957820703341,-0.00516743742098294,0.108725186558712,0.0916541354257005,0.0521809857216905,0.241444742026567,0.208745201217251,-0.194505128995581,-0.205226190867266,-0.0691592868158762,0.0328683555689201,0.00580276110589317,-0.0956309944250571,-0.372036115448287,-0.0870639033081896,-0.0680505620600199,-0.280561184008789,0.205615058384585,0.0337897378993915,0.00602435070641941,-0.138317085648079,0.239774490854697,0.0785670218345435,-0.14433928861038,-0.240620921276472,-0.187750226295714,-0.335408761144161,0.136194572824835,0.188009890270716,0.144919104180951,0.0630918086680185,-0.206184523772331,0.0729536000499414,-0.203093774900679,-0.249810646944201,0.179296151976768,-0.0674552500066487,-0.152280777816561,0.156815415147937,-0.0507898623669231,0.23764944347317,0.00159871682123746,-0.0274208333360361,0.169246779442648,0.000573747686325658,-0.0591158858424709,0.0656799801415004,-0.105718856837129,0.087568940325297,-0.177564148278774,0.109425818499472,-0.0924111341385752,-0.275907933751909,-0.141560052097286,0.216445585223461,-0.147053884113973,-0.107097673607431,-0.00303659092448204,-0.146153041681072,0.219630975485024,0.0559403994167516,-0.156047132737572,-0.15449986488793,0.0809155865791875,-0.0860374427741621,-0.0888662709678654,0.0627185051684008,0.199805733163572,-0.0333434583422297,-0.0596101822696299,0.287649149047257,-0.073763069632004,0.242117516378702,-0.212505595353468,0.225516501002917,-0.274175164776768,0.107651031483312,0.1184270460548,-0.00537417144022462,0.119995273086028,0.13633630543456,0.152903758405788,-0.0779437187576825,-0.0663553842179476,0.0642151256530381,-0.123428174666457,0.374183262660588,-0.0940311061023144,-0.488587479749161,-0.180460566348432,-0.0750840464875924,-0.397468999774216,0.0422280833374955,0.0226498315173143,-0.280358276112311,-0.324731218782007,-0.110603235813432,0.00729150918795719,0.0839436495439894,0.0901842821005536,0.146558283047897,-0.0917096872153052,-0.010342745035904,0.150311250761861,-0.0209083854187275,0.245690666690883,-0.232586620441305,-0.0612678077760665,0.117950108607158,0.0949542726418883,-0.0844349345708048,0.0264935306186251,0.0644802105476263,-0.24688110886891,-0.0674153531432648,-0.135369151171351,-0.0645982439702996,-0.0720475186112329,-0.0137751951657995,0.165378691517955,0.241040724487203,0.157493739896393,0.381580638667675
"3-[3-Tert-butylsulfanyl-1-[(4-chlorophenyl)methyl-5-propan-2-ylindol-2-yl-2,2-dimethylpropanoic acid",0.074298979664506,0.15562193104537,-0.0149761635951275,-0.0762601145816422,-0.101468090008541,-0.257450021312138,0.0596162329402494,0.222830300015309,0.196483834347287,0.0593888974694752,-0.128068256021683,-0.156153475363161,-0.207735320395261,0.14393724818396,0.241790626032257,-0.000105688449024902,0.0370413968382121,-0.164205286878989,-0.00896881143956991,-0.164865185232112,0.16170239448401,-0.0492693083060576,-0.0916665286838396,-0.0539197754090372,0.299949307359586,-0.0427196535507669,-0.172572086125069,0.0242934393117419,0.295550902392613,0.123039884860026,0.063572405450206,-0.177061383057909,-0.0823833714926995,-0.184782058658296,0.364047801724986,0.0652235421886102,0.279857934197276,-0.0249658191611365,-0.399250903018491,0.137267361656989,-0.191238699563945,-0.101010466531127,-0.0613972176737569,-0.075140689828568,-0.223491570347211,-0.129729642106994,-0.21699481071201,-0.0943044144013601,-0.0903366451734556,-0.166118514100931,0.222620077392118,-0.0130540813278315,-0.040006137237311,-0.0399780384790315,0.0944957941021369,0.0590886400724606,-0.200073018277966,0.151554208729463,-0.107789522213479,-0.186036143883009,0.0801454985489015,-0.168583229833176,-0.193534451190661,-0.177838643259148,-0.0349243310196195,-0.127794019927419,-0.17483107885333,-0.0210873621449586,-0.19620877460369,-0.0349671273017888,0.0831603653314125,-0.21331536040224,-0.0171013634845855,0.174089338529468,0.109158278923751,-0.127011268467355,-0.0815106686713854,0.0128117895575462,-0.0610879235363933,0.107303741683469,-0.105425514077988,0.134199759055381,-0.0632422600071705,0.158403818125832,-0.0582072183660326,-0.0687050899322641,-0.171965941882378,0.318621801004361,-0.0352890550180939,0.00829564185151161,-0.175458932354651,0.0101262316123638,-0.055535549615997,0.13608962843136,-0.129124505872632,-0.173710585593238,0.0421660486407024,-0.131926123359846,-0.184275806442794,-0.168243843831483,-0.28251591102944,-0.0720790941564444,0.00589607602669421,0.125250578195362,0.0138755262680556,0.156347920099984,0.112101914358951,0.338015563917292,-0.157623001415113,0.272792165192311,0.135850586169071,0.13156476622356,0.195736012281534,0.0482475945393422,-0.06229418137179,-0.0670532455173336,0.0631773629346175,0.0842802543981822,-0.0597941354641547,-0.124924074339274,-0.244532006014156,-0.304977768164503,-0.166398266353727,-0.155155496239322,-0.152246748308052,0.0588733953418643,-0.0462948943424859,-0.213314887594569,0.0582412859241713,0.0701679436431379
"3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid",0.118147724711433,-0.220399901301189,-0.0566478660325141,0.0428412723300925,-0.0119179255525417,0.0832968832681938,0.0401651601445597,0.013678510820249,-0.125234365732057,0.405926488075403,-0.189135197935309,-0.0103348748419659,-0.0808986776461255,0.0623213331642118,-0.0831406074872217,0.256374221958799,0.20049489530063,0.107128382514229,0.121594221355307,0.0670949886903298,0.0150344265016323,-0.0484697349577536,-0.151794955292796,0.116370054798294,-0.0858511610788536,0.0674519673538796,0.0347117350227023,0.255173208305578,-0.128819598542672,0.0465920710879269,0.125816083971039,-0.166193716802418,0.169816178775832,0.0927360172677488,-0.254937373547439,-0.245478282603036,0.128877916679369,-0.170388391788027,-0.394048282300287,-0.0278492894511279,0.0866014786118823,0.250419693625089,-0.07200533463387,0.0278321458360766,-0.0627693937829239,-0.149650672525113,-0.00235249956331354,-0.11460453184139,-0.0766851168586903,0.129974750012811,-0.00306483101606404,0.0020081169021398,-0.29045875642497,-0.172395208199055,-0.278477700293573,-0.33181243050971,0.165786934362325,0.12361485098125,-0.232162347037871,-0.0120158361446532,0.118663656261696,-0.326485373175064,0.190141814642373,-0.231724105525255,-0.155574675030963,-0.0756129479241194,-0.23448763673542,0.0124790121775831,0.307359042136901,-0.165019882390313,-0.306787990321593,-0.163253132429465,-0.299139931368797,-0.194640142857024,0.10838217816786,-0.117371523533547,0.158784644806713,-0.360224927958754,-0.0426938110764035,-0.134925856744485,0.135413660130601,0.063016823924606,-0.144385990534899,0.110689160311628,-0.350523812382711,-0.169387799828212,-0.222616928886322,-0.202763531665844,0.00286873843162829,-0.058543479172437,0.148580593299166,-0.229362573286868,-0.178001789085096,0.033537682085203,-0.308073862349238,0.185029606998439,0.321916394033519,-0.0616761810433794,0.280030375286674,-0.103924958343577,0.208644238798526,0.0317156570511388,0.0640276458396442,-0.0142538356040921,0.143906035501211,0.238928498794651,-0.0648999260519307,-0.171620677685925,-0.226237473428485,-0.349219744153464,0.00961587126085981,-0.115853020844752,-0.142725437514068,0.279694208280807,0.0156197845006621,0.0217389798710273,-0.238836371881194,0.0791577511601295,-0.237325189985998,0.0478793400141715,-0.302798624980244,-0.345682981011209,-0.272624980407808,-0.228116160281523,-0.274511658472914,0.144424311816429,-0.290797459965783,-0.229881431686869,-0.446662573804525,-0.327692396433087
"3-Deoxyuridine",0.0196550667700478,-0.0943510851491473,0.0866460664557874,-0.167807615247666,-0.0543015386032965,-0.0576807104708827,0.0489607648832838,0.0934144349771236,-0.165957531987558,0.261041985648455,-0.0766373504713577,-0.121580609514694,0.0219780845500176,0.0477286388966848,0.171478393818314,0.221489354570001,0.202663323406804,-0.208529975339771,0.270869729874877,-0.02829873874546,0.0300673312616708,-0.147104443649038,-0.211526312911053,0.0842130566421468,-0.0142568852650456,0.0836413066756099,0.0711411125723261,0.00778215315500149,0.0835078942638152,-0.0513603373502018,0.0771255060728745,-0.158682125596736,0.00506585872977893,-0.117027740807311,0.0825379880075915,-0.184018684524644,0.249105663338921,-0.13569621992581,-0.351417004048583,-0.0385989448367455,-0.272893448577144,-0.229192967859201,-0.0470449292816995,-0.0427743351468043,-0.122313653862763,-0.221518008206538,0.0968698229160746,-0.073849585554981,-0.0472130472815668,-0.0418146545505619,0.0833137821283905,-0.20223582404633,0.0164258813716749,0.0976306486718369,-0.0451315354917139,-0.176975256812115,-0.201108397788525,-0.00771844303096806,-0.276188049961645,-0.0173384303367679,-0.0503146826887089,-0.142674728917694,-0.0959637157084929,-0.0786221274861691,-0.100607287449393,-0.156565034415546,-0.114885699174741,0.145150818393536,0.0867362922379318,0.0325897773666467,-0.26509694721259,-0.0373131132393602,-0.0532652496986534,-0.141033507037046,0.185260394206801,-0.119341864403004,-0.0171436537895492,-0.227923365116842,-0.322723515675946,-0.239676113360324,0.0289359430884025,0.104214857443672,-0.0215368696998001,0.270075983986669,-0.162753036437247,-0.299721637868339,-0.132390318763541,-0.172451802038505,-0.019506434092412,0.0430485296028735,-0.0104766356947846,-0.0595758316713224,-0.13068954168064,0.170618122018955,-0.262166028720183,-0.182793522267206,0.0344201944256102,0.0422842048111556,-0.0139704396465476,-0.0836293091011238,-0.0708349186388148,0.0151454927663634,0.0201532925210905,0.0329671268250265,0.00577215263863522,0.0884990724565175,0.0407395320831595,-0.071573751558395,-0.319651804650476,-0.105855679950794,0.132186234817814,0.107895518463253,-0.0124758477511512,0.14460730031549,-0.221598461893613,-0.140327698608267,0.0263748519839218,0.065716648852528,-0.23914022687169,-0.00101219697482735,-0.316761972326901,-0.329027645647008,-0.268130549613233,-0.319623792748714,-0.138192174206996,-0.03572760424689,-0.248187357168704,-0.276133281014813,-0.345952345815424,-0.180168636679428
"3-Hydroxyglutaric acid",0.276650348408522,-0.0157926709047929,0.211446243355821,-0.0543473605877638,0.17181670038982,0.354262871026391,0.138467163185537,-0.250253421251079,-0.342249415783865,0.485652837036081,0.138331103086941,0.190071019541306,0.25263916992644,0.229055782303304,-0.0267424637978561,0.151534224452949,0.0332930928198608,-0.0943131166000726,0.0986419464198675,-0.019809117121822,-0.096795706780993,0.184788606682588,-0.159567854502727,-0.121967489012722,-0.18432115949809,-0.079051234967802,0.149740567591751,-0.000707468468636499,-0.117944139321059,-0.0233456078864553,0.0453441295546559,-0.222357764494339,0.223708321507038,0.0712694892113731,-0.018394180184549,-0.124831388332507,0.176718326936637,-0.216405091030938,-0.084412955465587,0.060625516618584,0.0681721818275986,-0.15793811248402,-0.188466576451686,0.0538792106176092,0.172823745741313,0.0225331307252347,0.463841181958041,0.277463442870857,0.138761597202257,0.155742451047339,0.0869459906135519,-0.16982072033394,0.0426870127004637,0.319539925000819,-0.178798132725056,-0.220493762585586,-0.10977299932283,0.123722101525811,-0.151604344079021,-0.0406591261113681,-0.0655324750005527,0.0564833824044134,0.294419291051226,-0.0273556371408062,-0.0884615384615385,-0.239645954604532,0.132465191936393,0.113022574006034,0.356845589405685,0.162123829178382,-0.376706014712368,0.230367916521267,0.0761672344912651,-0.358662798068349,-0.0683410676495837,-0.0195078047581834,0.085982017467585,-0.358471499458284,-0.267351177033446,-0.19251012145749,-0.00893774303888881,0.255139122451951,-0.0912510024247455,0.278278516683677,-0.0309716599190283,-0.221141032540882,0.159650435032151,-0.442064146171889,0.0149166848941974,-0.0416775573225272,0.271262694803197,-0.123840995352552,-0.229503585390393,0.0279635401883797,-0.129764271760895,0.038663967611336,0.108963337382849,0.144178825185355,0.131200650593664,-0.0213871675734021,0.0688704918576405,0.15613071737674,-0.0566211551783018,-0.160701142972159,0.103493684152372,-0.0160624780219675,0.0966284379057854,-0.40077175584427,-0.132901462794831,-0.445830866612682,-0.0753036437246964,-0.237863690640082,-0.223194287240376,0.261064984870978,-0.175060234856116,-0.0516543675858651,0.141105458113982,-0.0978133564874547,-0.0176614598793184,0.299306645456447,-0.357115495862301,-0.0533558344292446,-0.139842933967148,-0.249251092176058,-0.0702752012178922,0.153671743567949,-0.216537534787998,-0.109415852285031,-0.35943473408518,-0.217664465517163
"3-Hydroxyphenylacetic acid",0.146461949157453,-0.101640010182129,0.0844079761783316,0.23868225153656,0.224667434526616,0.0929778616545572,-0.0498532788264687,-0.109017279864843,0.0310030554262471,-0.0654039260745579,-0.22182331496003,0.142654581830575,0.0594061097243051,0.0612760691512023,-0.197812575726126,-0.0887648176711836,-0.228806221795554,-0.112787872124546,-0.15851286042337,0.202335982030039,-0.255308567204363,0.157093016983232,0.210471318831696,-0.309542824479209,-0.0611009368501956,0.103149111433793,0.257025955100017,0.0290062072140965,0.00774815513787976,-0.27629019420405,-0.217813765182186,0.0113561648989357,-0.061803476503303,0.0848349885783106,-0.0191016486531855,0.169168053843708,0.184121577250507,-0.0874936821014181,0.0380566801619433,-0.139186955973808,-0.0812743428995695,-0.0834351725333317,0.23292977180939,0.0966535457644135,0.0212934701056632,-0.0220709126590761,0.165993619343112,0.186733952046166,0.152723017504481,0.214694259102229,-0.0158909121225813,-0.230061178560506,-0.333790132565146,-0.0363167147233403,-0.29508298993794,-0.035078553138616,-0.099008850845543,-0.285809405176141,-0.013613451305055,-0.109100298493347,-0.00671776417369683,0.0626034780148239,-0.192797850607085,-0.228571545887626,-0.20587044534413,-0.143403700524222,-0.0485293039617441,-0.0378654308852703,-0.12267912301643,-0.117776980230097,0.0259201386269978,0.0487706724677507,-0.2180351855369,-0.14873361230631,-0.0530408286235575,0.154149908187214,-0.116840594288774,0.188830374145167,0.107151815617357,0.283198380566802,0.296174459951178,0.32520323379886,0.0428695984545784,0.0144810145144708,0.038663967611336,0.108491932516618,0.306229420869928,-0.1492768911021,-0.00401603054843776,-0.236355621131701,0.0297865132498777,-0.115954391517708,-0.268264190922993,0.124822759101753,-0.0941582215826008,-0.0611336032388664,-0.0997981968553195,0.0323835129529338,0.0498076543920391,0.258976663757414,0.0284264110687576,-0.0577358381966069,0.0115161671549088,0.0361223963891379,0.0617721598169734,0.0820740812477305,-0.0501567103536386,-0.00350649503312022,0.131585606727555,-0.0387326338517272,-0.011336032388664,0.0327662375002764,0.257879885933137,-0.139840026678715,0.272344254663266,0.200806353990051,-0.136885481796554,-0.0011968263863871,0.0276087188918081,0.1014221368777,0.00501122187694514,-0.147732552317532,-0.263178270332778,-0.306450577863192,0.112723309336082,-0.204895658090598,0.132138008439448,0.263949156339192,0.0674119413487767,0.00613139339484966
"3-Hydroxypropanoic acid",-0.260588143306118,-0.0269285285940699,-0.335180662980875,-0.0203802602204114,-0.298969348989523,0.163572164021906,0.10302160944191,-0.0968592189133732,-0.342046781434674,0.14801941164242,-0.0911696566430284,-0.110435720309181,-0.2243505462482,-0.286580255384024,-0.498614258215752,0.0384647543241796,0.00703847264312494,-0.0704286260325217,0.0596071654836632,0.0839529249448645,-0.171700286415331,0.21997562638259,-0.0276935945831179,-0.105647129198352,0.246440445295789,0.313144892066003,0.0545032717287982,-0.193610537583522,-0.0925474085913416,-0.0251726554601779,-0.0222672064777328,-0.00679342007347047,-0.0518743933929363,-0.302895329148336,-0.0742841892068324,-0.0843688003902463,0.0666292528248297,-0.330025358759863,-0.171457489878543,-0.00146843811878923,0.00675580180273499,-0.0909463681141913,-0.363450764633618,-0.0348226959207958,-0.183222882304544,-0.164434077035944,-0.342120570099611,-0.243967380851277,-0.276031134219544,-0.0165887645921901,-0.0874000166741971,0.00315545257377253,-0.163346264751656,-0.317417519594909,0.150845042048881,0.169326549736778,0.010018118384802,0.0683309221270996,0.0350649503312022,-0.139924174647601,-0.216476523066679,-0.0606909481365706,-0.0110978446737713,-0.0628166482492588,0.0615384615384615,-0.198790980650212,0.0440725311489309,-0.278253545141759,-0.267957031851675,-0.265049771621146,-0.138647329753824,-0.187782298150258,0.0643535409783342,0.289361850644973,0.00548258565099272,-0.268391692914876,0.132929253998966,-0.000714493307576307,-0.179643083382157,0.112550607287449,-0.0462528202262496,0.151805574584969,-0.0636919748468023,-0.21863293941778,0.0645748987854251,0.0492776441150246,0.120547809237013,0.11968263863871,-0.151461723541081,-0.33081561124756,-0.062243541480779,0.130768417639915,0.202983171078614,0.0547112742816125,-0.0614534051225378,-0.0368421052631579,0.164361520127026,-0.190175789443344,-0.311601545159952,0.0364678626572113,0.0976435664760171,-0.0534666388933367,0.0371533487973845,0.247416654785842,-0.0636962106965185,-0.0899498769230178,-0.0153540950062159,0.217815220880879,0.0451439850772997,0.132420994267947,0.0412955465587045,-0.239234662920428,-0.0453791824794622,-0.0903511860683908,-0.111946748873758,-0.0716704350253878,-0.206251342514268,0.0879123382000705,0.00466912157729107,-0.293840781792379,-0.00316498223807061,0.0177852781430815,0.111780018044567,0.0637860931298952,-0.310342834908544,-0.155608782352419,0.0179348993490668,-0.00530793550225066,-0.087778953415854,-0.0231106366421256
"3-Indoleacetic acid",-0.15132287964897,0.444624427011862,-0.0828093402658632,-0.343422593863351,0.0379281739099361,-0.119665951573921,-0.265586649093438,-0.000405268698382315,0.178318227288218,-0.20596499526988,-0.187000619039234,0.0838906205651392,-0.224459348646962,-0.0769077194448763,0.0406240480593386,-0.139910260234104,-0.169258508798957,-0.229046140314462,-0.00158249111903531,0.0957440660888062,0.142424200713178,0.00976156030387137,0.00685746151581966,-0.225112163039537,0.250717510875303,0.125716963997182,-0.0197932934173004,-0.124750273302903,0.0529457267755117,-0.0927734156879138,-0.208502024291498,-0.0180481906429514,-0.29766985896181,-0.336910312635582,0.237001936993227,0.175624849791941,-0.10899229628753,0.000405063343062121,-0.293724696356275,0.0981755770847657,-0.0863923745683081,-0.0864802518228694,-0.166378408435279,-0.109129393515565,-0.135188775322001,-0.143865373091883,-0.141987274685205,-0.0941582215826008,-0.0836619460858464,-0.111185851936084,-0.0401813063670984,0.0938029992385106,-0.0298099328597063,-0.107535207232748,0.0292745095081387,-0.0171436537895492,-0.360332534670378,0.0167989642438717,-0.0026814373782684,-0.174905218309501,0.159855367888378,0.0562283784206463,-0.0587532953317303,-0.0808511053272718,0.0890688259109312,-0.237589496184012,0.0136179169280404,-0.164657252485948,-0.19800840907915,-0.10333847127019,-0.00884334141391691,-0.276400942093739,0.0377209161290075,0.264843094392843,-0.187682932052588,-0.0807087608622882,-0.245286123450473,0.0798191095035246,-0.0545269594265842,0.14331983805668,-0.223331854184234,0.061251015580002,-0.13248747331915,0.0349367133391079,0.0423076923076923,-0.0124715025229383,0.0946283544242353,0.353063783984194,-0.247272738053811,-0.182065118829987,0.00256780286636877,-0.093040610105661,-0.142929732901461,0.0624113795508765,0.061717153642377,-0.121052631578947,0.0336055152676076,0.0589916223219048,-0.408989682406175,-0.123524602459201,-0.346894658652075,0.0363898416802558,0.0911696566430284,0.343706777690622,-0.0953924172911294,-0.0462184851470806,-0.0450386786849,0.232666258668212,0.12399412941635,0.238986434524924,0.037246963562753,-0.098710004184933,0.0230323343098177,-0.224969913049687,-0.130179533713106,-0.206832696875068,0.199393880998449,-0.125666770570645,-0.0816081249596091,-0.332709145625749,-0.0712121003565888,-0.0699936752727724,-0.0341943093174308,-0.0508439872774527,-0.00589557057197083,-0.103954414766554,0.163260333780476,0.065987289084798,0.118472901178914,0.153049012048363
